LowerBound_X,LowerBound_Y,UpperBound_X,UpperBound_Y,Position_X,Position_Y
26686.50328,351.81444,26695.50328,411.71443999999997,26690.50328,411.71443999999997
28844.72445,-104.85542,28869.91292,-78.00901999999999,28843.724439999998,-91.43222
28743.17774,-598.8566099999999,28753.17774,-588.8566099999999,28747.67774,-593.8566099999999
27818.74138,-899.73449,27841.74138,-869.73449,27841.74138,-899.73449
27823.926339999998,841.35044,27848.641669999997,861.9768300000001,27835.65537,851.6849199999999
26180.228730000003,-516.08921,26195.228730000003,-500.08921,26195.228730000003,-500.08921
28150.427010000003,-330.35328,28179.427010000003,-325.85328,28179.427010000003,-327.35328
26404.12128,-270.6489,26461.12128,-241.6489,26432.12128,-256.1489
28334.04005,-390.30077,28337.54005,-330.30077,28336.04005,-390.30077
28372.1434,-270.6171,28429.1434,-241.6171,28400.1434,-256.1171
27830.518910000003,-940.3766199999999,27853.217930000003,-924.80381,27853.217930000003,-939.7992199999999
28140.778360000004,421.17768,28162.76949,438.20550999999995,28141.102260000003,438.20550999999995
26693.103280000003,468.31444000000005,26722.00328,478.31444000000005,26692.103280000003,473.31444000000005
26157.54723,-369.39701,26167.54723,-359.39701,26162.04723,-364.39701
28054.18545,502.70883,28064.18545,512.70883,28058.68545,507.70883
26627.81878,526.86724,26642.00878,548.61724,26626.81878,526.86724
28023.18545,447.62133,28032.18545,507.52133,28027.18545,507.52133
28144.358310000003,-1201.74603,28158.393310000003,-1178.38855,28158.393310000003,-1178.41106
28305.9875,202.57578,28314.9875,232.47578,28309.9875,232.47578
26195.20667,492.56489000000005,26204.20667,540.4648900000001,26199.20667,540.4648900000001
26879.384260000003,202.48322,26882.884260000003,244.48322000000002,26881.384260000003,202.48322
27142.451,-156.2689,27177.951,-130.7689,27177.951,-130.7689
28748.777739999998,-600.1691099999999,28783.67774,-590.1691099999999,28747.777739999998,-595.1691099999999
26218.716940000002,-339.09005,26244.03631,-312.44298,26230.87662,-325.99887
26828.29707,-1082.64447,26853.85864,-1059.38499,26840.55672,-1068.46495
26987.67636,388.1332,26996.67636,448.0332,26991.67636,388.1332
26213.0558,594.15349,26227.2458,615.90349,26212.0558,594.15349
26413.80017,346.84167,26443.77758,379.09566,26428.28888,346.84167
28254.952839999998,202.40498,28258.452839999998,232.40498,28256.952839999998,202.40498
26422.00044,-494.65435,26431.00044,-464.75435,26426.00044,-464.75435
28024.18545,382.33383,28034.18545,392.33383,28028.68545,387.33383
28338.04005,-450.30077,28366.04005,-392.30077,28351.54005,-421.30077
28304.04005,-391.30077,28332.04005,-333.30077,28317.54005,-362.30077
27504.111569999997,-457.42107000000004,27529.43094,-430.774,27516.27126,-443.86517000000003
28132.88193,-288.13358999999997,28141.88193,-277.13358999999997,28136.88193,-282.63358999999997
26680.9632,-1030.3361,26706.52477,-1007.0766199999999,26693.26512,-1021.2561400000001
28784.73897,680.03515,28819.63897,690.03515,28783.73897,685.03515
26961.12193,366.25352999999996,26990.12193,370.75352999999996,26990.12193,369.25352999999996
27583.520160000004,309.26522,27593.520160000004,319.26522,27588.020160000004,314.26522
27509.53849,982.13195,27556.023530000002,1029.617,27533.3083,1006.9644599999999
27059.687339999997,-510.00798,27082.68733,-492.00798,27082.59392,-492.04465999999996
28523.190410000003,-272.89695,28580.190410000003,-243.89695,28551.190410000003,-258.39695
28298.21505,469.52165,28308.21505,479.52165,28302.71505,474.52165
28303.71505,410.70915,28331.71505,468.70915,28317.21505,439.70915
28811.47073,10.22379,28837.31713,36.412259999999996,28823.893930000002,10.22379
28375.64368,-581.88346,28389.83368,-560.13346,28389.83368,-560.13346
27381.21787,-1079.22664,27408.453360000003,-1053.06046,27394.335610000002,-1075.64354
26642.6457,559.48999,26652.6457,569.48999,26647.1457,564.48999
28061.007589999997,-298.63358999999997,28136.007589999997,-240.63359,28098.007589999997,-269.63358999999997
28142.23572,557.89098,28201.13572,567.89098,28201.13572,562.89098
28184.427010000003,-450.35328,28212.427010000003,-392.35328,28197.927010000003,-421.35328
26222.61276,-87.21024,26247.80123,-60.36384,26221.61275,-73.78704
27644.67012,928.00861,27676.37012,962.02861,27660.020119999997,945.01861
26685.19078,406.31444,26694.19078,417.31444,26689.19078,411.81444
28817.17774,-593.5691099999999,28826.17774,-533.6691099999999,28821.17774,-533.6691099999999
28305.84884,-604.9907599999999,28315.84884,-594.9907599999999,28310.34884,-599.9907599999999
27373.20563,691.96735,27390.51813,703.96735,27389.70563,691.96735
27111.756289999998,-156.2689,27135.756289999998,-130.7689,27135.756289999998,-130.7689
27784.5491,-357.77808,27809.0491,-332.77808,27783.5491,-332.77808
27131.10935,-110.96361,27166.844830000002,-74.24724,27137.870489999998,-74.23425
28141.14232,-1086.02847,28169.14232,-1028.02847,28154.64232,-1057.02847
26577.615,-513.30077,26606.615,-508.80077,26606.615,-510.30077
28817.17774,-656.6691099999999,28826.17774,-596.76911,28821.17774,-656.6691099999999
27395.571930000002,-112.68068000000001,27416.571930000002,-90.68068000000001,27405.571930000002,-101.68068000000001
26857.86469,-976.42441,26916.86469,-946.42441,26856.86469,-946.42441
26405.34792,-999.06934,26430.909490000002,-975.80986,26417.60757,-984.8898199999999
26202.04723,-305.70951,26237.04723,-301.20951,26201.04723,-304.20951
28823.63897,680.03515,28858.538969999998,690.03515,28858.538969999998,685.03515
28784.777739999998,-600.1691099999999,28819.67774,-590.1691099999999,28783.777739999998,-595.1691099999999
28147.95763,287.11385,28176.95763,291.61385,28146.95763,288.61385
28616.16417,741.15823,28641.483539999997,767.8053,28628.32385,754.2494
28823.67774,-535.1691099999999,28858.67774,-530.6691099999999,28822.67774,-533.6691099999999
26708.1457,531.67749,26711.6457,561.67749,26710.1457,531.67749
26612.59274,-1082.32049,26638.154309999998,-1059.06101,26624.85239,-1068.14096
26600.87764,233.3196,26626.524709999998,259.63897000000003,26612.96881,246.47928
28026.68545,447.52133,28030.18545,507.52133,28028.68545,447.52133
28748.67774,-596.6691099999999,28783.67774,-592.1691099999999,28783.67774,-593.6691099999999
28815.13897,678.72265,28825.13897,688.72265,28819.63897,683.72265
26397.62128,-242.8364,26407.62128,-232.8364,26402.12128,-237.8364
28337.14005,-516.80077,28366.04005,-506.80077,28336.14005,-511.80077
28147.95763,293.66205,28175.95763,351.66205,28161.45763,322.66205
27439.373839999997,726.23113,27456.686339999997,738.23113,27439.186339999997,738.23113
28748.21357,-814.84004,28776.21357,-756.84004,28761.71357,-785.84004
27719.327110000002,205.76869,27754.327110000002,241.22177000000002,27718.327110000002,241.49523
28854.13897,678.72265,28864.13897,688.72265,28858.63897,683.72265
28740.77777,-759.03356,28750.77777,-749.03356,28745.27777,-754.03356
28332.6209,-299.35701,28358.267969999997,-273.03765,28345.1768,-286.19732999999997
26580.3332,526.17749,26589.3332,537.17749,26584.3332,531.67749
27810.29678,-1211.59295,27827.29678,-1187.59295,27827.29678,-1211.59295
27758.93667,349.16631,27784.256039999997,375.81338,27771.096360000003,362.25749
26585.1457,531.67749,26588.6457,561.67749,26587.1457,531.67749
27179.65913,39.677,27203.80262,71.52718,27191.537289999997,55.602090000000004
26423.31294,-470.15435,26432.31294,-459.15435,26427.31294,-464.65435
28843.008019999997,715.4676400000001,28868.655089999997,741.7869999999999,28855.099189999997,728.62732
28208.30072,302.6936,28233.620089999997,329.34067000000005,28220.4604,316.2495
28628.25385,701.06846,28675.15385,711.06846,28675.15385,706.06846
28778.92367,-76.66568000000001,28804.112139999997,-49.81928,28804.112139999997,-63.24248000000001
28745.59026,559.49851,28780.59026,563.99851,28744.59026,560.99851
28740.09026,557.49851,28750.09026,567.49851,28744.59026,562.49851
26844.36507,292.95828,26872.36507,350.95828,26857.86507,321.95828
26144.95382,-522.2750599999999,26173.71707,-491.39357,26161.87605,-518.18192
26521.272109999998,-599.90698,26524.772109999998,-569.90698,26521.772109999998,-569.90698
28371.448839999997,-606.3032599999999,28430.34884,-596.3032599999999,28370.448839999997,-601.3032599999999
28546.088010000003,-602.52503,28587.411669999998,-560.81884,28551.63382,-574.85637
26957.884260000003,257.67072,26967.884260000003,267.67072,26962.384260000003,262.67072
27643.31497,92.1487,27679.7679,129.60162,27660.87713,110.71085
28366.9875,194.66328000000001,28376.9875,204.66328000000001,28371.4875,199.66328000000001
26649.92635,-569.0564400000001,26675.57342,-542.73708,26662.017519999998,-555.89676
27658.386730000002,133.95565,27661.886730000002,205.95565,27658.886730000002,205.95565
26402.772109999998,-602.90698,26461.772109999998,-598.40698,26461.772109999998,-599.90698
26681.10015,-1082.64447,26706.66172,-1059.38499,26693.3598,-1068.46495
27084.302630000002,-89.23685,27108.802630000002,-59.23685,27108.802630000002,-89.23685
26565.929369999998,-276.1489,26574.929369999998,-265.1489,26569.929369999998,-270.6489
26836.86507,352.05827999999997,26845.86507,411.95828,26840.86507,352.05827999999997
28844.72445,-45.16302,28869.91292,-18.31663,28843.724439999998,-31.73982
26403.772109999998,-598.90698,26460.772109999998,-569.90698,26431.772109999998,-584.40698
26198.70667,492.46489,26202.20667,540.4648900000001,26200.70667,492.46489
28184.427010000003,-389.35328,28212.427010000003,-331.35328,28197.927010000003,-360.35328
26145.343969999998,716.6859599999999,26170.99104,743.00532,26157.899869999997,729.84564
26828.3182,-999.3933300000001,26853.879780000003,-976.13385,26840.57785,-985.2138
28176.45763,351.61385,28179.95763,411.61385,28176.95763,411.61385
26196.75428,677.65679,26205.75428,688.65679,26200.75428,683.15679
28318.754680000002,219.20187,28332.94468,240.95187,28332.94468,240.95187
28205.45763,466.80135,28215.45763,476.80135,28209.95763,471.80135
26342.784490000002,-334.22212,26371.68449,-324.22212,26341.784490000002,-329.22212
27856.996069999997,982.3721300000001,27881.7114,1002.9985199999999,27868.982369999998,992.66403
28030.29125,-544.34317,28058.29125,-486.34317000000004,28043.79125,-515.34317
28029.78545,504.02133,28058.68545,514.02133,28028.78545,509.02133
28482.11317,293.74993,28510.11317,351.74993,28495.61317,322.74993
26768.5213,-999.3933300000001,26794.08287,-976.13385,26780.78095,-985.2138
28038.952839999998,203.40498,28052.952839999998,261.40497999999997,28037.952839999998,203.40498
27463.231760000002,75.8823,27499.144060000002,110.10507,27470.95328,75.8823
26872.15502,439.80575,26897.47439,466.45282000000003,26884.3147,453.36165
26810.36507,412.95828,26838.36507,470.95828,26823.86507,441.95828
28366.6434,-245.4296,28376.6434,-235.4296,28371.1434,-240.4296
28307.3,226.97578,28316.3,237.97578,28311.3,232.47578
28775.50372,644.33835,28800.823089999998,670.98542,28787.66341,657.89425
28330.21505,351.70915,28339.21505,411.60915,28334.21505,411.60915
26193.44178,769.86374,26203.44178,779.86374,26197.94178,774.86374
26819.38426,199.48322,26878.384260000003,203.98322,26878.384260000003,202.48322
28098.69443,-240.63359,28139.69443,-236.13359,28139.69443,-237.63359
26880.803219999998,-599.90698,26884.303219999998,-569.90698,26881.303219999998,-569.90698
28022.79125,-404.44449,28031.79125,-344.54449,28026.79125,-344.54449
26484.94709,-389.94791000000004,26493.94709,-360.04791,26488.94709,-389.94791000000004
26519.07268,-498.90243,26544.39205,-472.25535999999994,26531.232359999998,-485.81125999999995
26451.18325,-521.49793,26476.830319999997,-495.17857000000004,26463.73915,-508.33825
27381.743619999997,824.3419700000001,27413.46104,857.0594,27397.02187,840.59922
27082.40904,-407.4868,27101.9235,-386.97234,27097.49989,-407.33371
26800.82914,-1030.3361,26826.39072,-1007.0766199999999,26813.13107,-1021.2561400000001
28304.04005,-330.30077,28333.04005,-325.80077,28333.04005,-327.30077
27551.85992,-309.5731,27638.85992,-254.5731,27550.85992,-254.5731
28854.17774,-601.4816099999999,28864.17774,-591.4816099999999,28858.67774,-596.4816099999999
27657.520160000004,239.45272000000003,27666.520160000004,311.35272000000003,27661.520160000004,239.45272000000003
28441.567069999997,205.02473,28470.330319999997,235.90622000000002,28458.489260000002,231.81307999999999
27199.386880000002,-371.64166,27214.386880000002,-355.64166,27198.386880000002,-371.64166
28859.63897,682.03515,28894.63897,686.53515,28858.63897,683.53515
27882.99668,784.7501900000001,28026.24668,785.30019,28026.24668,785.30019
28361.54005,-335.11327,28371.54005,-325.11327,28366.04005,-330.11327
26677.864690000002,-1141.75954,26736.864690000002,-1111.75954,26676.864690000002,-1111.75954
26525.37572,-999.06934,26550.9373,-975.80986,26537.63538,-984.8898199999999
27684.67913,-314.58741000000003,27718.461689999996,-279.60992999999996,27693.518989999997,-288.09927000000005
28051.19443,-305.82108999999997,28061.19443,-295.82108999999997,28055.69443,-300.82108999999997
27432.170680000003,864.78396,27463.888110000004,897.50138,27447.60985,881.24413
26889.1477,210.52138,26903.3377,232.27138,26903.3377,232.27138
28823.63897,682.03515,28858.63897,686.53515,28822.63897,683.53515
26402.003569999997,-1141.75954,26461.003569999997,-1111.75954,26401.003569999997,-1111.75954
26525.07692,-946.7609699999999,26550.63849,-923.5014800000001,26537.37884,-937.68101
28150.427010000003,-514.8532799999999,28179.427010000003,-510.35328,28149.427010000003,-513.3532799999999
26337.584609999998,-575.40698,26346.584609999998,-564.40698,26341.584609999998,-569.90698
26723.78656,299.63293,26749.10593,326.28,26735.94624,313.18883
26163.66828,-480.96117000000004,26184.41828,-465.77117000000004,26162.66828,-465.77117000000004
26222.61276,-115.26241999999999,26247.80123,-88.41603,26221.61275,-101.83922
26195.44178,726.77624,26204.44178,774.67624,26199.44178,774.67624
26157.54723,-243.39701000000002,26167.54723,-233.39701000000002,26162.04723,-238.39701000000002
27378.950539999998,60.609280000000005,27420.90475,104.03075,27407.49115,68.35363000000001
28366.7293,556.57848,28376.7293,566.57848,28371.2293,561.57848
28181.057630000003,285.11385,28209.95763,295.11385,28180.057630000003,290.11385
28543.655710000003,715.67565,28557.655710000003,751.67565,28557.655710000003,715.67565
28175.77013,466.11385,28184.77013,477.11385,28179.77013,471.61385
26405.29742,-1111.78088,26430.859,-1088.5214,26417.59935,-1102.70092
26612.70033,-1164.08925,26638.2619,-1140.8297699999998,26624.95998,-1149.90973
27439.373839999997,702.23113,27456.686339999997,714.23113,27439.186339999997,714.23113
27538.00373,938.43285,27557.545980000003,959.22774,27547.265910000002,948.8937300000001
26752.88426,202.48322,26761.88426,232.38322000000002,26756.88426,232.38322000000002
27714.38563,366.72699,27749.38563,402.18006,27713.38563,402.45353
26168.90207,-299.32517,26196.90207,-241.32517,26182.40207,-270.32517
28745.558839999998,-661.6347599999999,28780.558839999998,-657.1347599999999,28744.558839999998,-660.1347599999999
26373.259430000002,-503.82950999999997,26398.57879,-477.18244000000004,26385.41911,-490.27360999999996
26840.36507,411.95828,26843.86507,471.95828,26842.36507,411.95828
27288.260560000002,776.21206,27305.573060000002,779.56637,27304.760560000002,776.21206
26126.829009999998,-764.8215,26155.829009999998,-735.27727,26125.829009999998,-735.04939
28180.92293,-276.92692,28195.112930000003,-255.17692000000002,28179.92293,-276.92692
28295.48042,-442.43824000000006,28317.47155,-425.4104,28295.80432,-425.4104
28029.68545,507.52133,28058.68545,512.02133,28058.68545,510.52133
28184.427010000003,-509.35328,28212.427010000003,-451.35328,28197.927010000003,-480.35328
26759.38426,199.48322,26818.38426,203.98322,26818.38426,202.48322
26585.394269999997,-1111.78088,26610.955840000002,-1088.5214,26597.696190000002,-1102.70092
28276.55343,302.16742,28301.8728,328.81449,28288.71312,315.25858999999997
27613.74958,-170.06125,27667.74958,-104.06125,27612.74958,-170.06125
28317.889860000003,526.05228,28332.07986,547.80228,28316.889860000003,526.05228
28072.452839999998,257.59247999999997,28082.452839999998,267.59247999999997,28076.952839999998,262.59247999999997
26753.21036,-348.01735,26788.21036,-324.01735,26788.21036,-324.01735
27843.22583,-925.24816,27868.5452,-898.6011,27855.38552,-911.6922699999999
26584.75042,-602.90698,26643.75042,-598.40698,26643.75042,-599.90698
26552.5237,-1082.32049,26578.085280000003,-1059.06101,26564.78335,-1068.14096
28107.86567,504.62155,28133.512730000002,530.94092,28120.421560000003,517.78124
26196.44178,629.96929,26206.44178,639.96929,26200.94178,634.96929
28527.715839999997,217.72772,28541.905839999996,239.47772,28541.905839999996,239.47772
28819.13897,686.53515,28822.63897,734.53515,28819.63897,734.53515
27594.9614,141.01138,27609.1514,162.76138,27609.1514,162.76138
27588.584260000003,841.99531,27608.126510000002,862.7902,27597.86433,852.3293199999999
26812.99338,556.86499,26822.99338,566.86499,26817.49338,561.86499
26932.99338,556.86499,26942.99338,566.86499,26937.49338,561.86499
26272.53771,-133.08794,26272.08771,-12.83794,26271.53771,-12.83794
28304.14005,-516.80077,28333.04005,-506.80077,28333.04005,-511.80077
26126.94178,632.15679,26161.94178,636.65679,26161.94178,635.15679
28644.36772,716.7297,28672.36772,774.7297,28657.86772,745.7297
28144.927010000003,-515.5407799999999,28154.927010000003,-505.54078,28149.427010000003,-510.54078
28337.71505,292.70915,28365.71505,350.70915,28351.21505,321.70915
26861.21813,-999.3933300000001,26886.7797,-976.13385,26873.47778,-985.2138
26518.30878,-276.1489,26527.30878,-265.1489,26522.30878,-270.6489
26579.25042,-605.09448,26589.25042,-595.09448,26583.75042,-600.09448
27538.00373,889.5849900000001,27557.545980000003,910.3798800000001,27547.265910000002,900.04586
26343.12128,-242.1489,26402.12128,-237.6489,26342.12128,-240.6489
28001.892000000003,925.16221,28021.518389999997,950.8775400000001,28011.1839,937.8912300000001
28525.00392,480.1631,28554.998219999998,511.1574,28539.50107,495.66025
28847.204410000002,762.5741,28882.204410000002,777.5741,28846.204410000002,762.5741
28135.19443,-242.82109,28145.19443,-232.82109,28139.69443,-237.82109
28890.17774,-601.4816099999999,28900.17774,-591.4816099999999,28894.67774,-596.4816099999999
28317.51687,-276.67303,28331.706869999998,-254.92302999999998,28316.51687,-276.67303
27656.386730000002,128.45565,27665.386730000002,139.45565,27660.386730000002,133.95565
26652.42598,357.07158,26673.17598,372.26158,26651.42598,372.26158
26859.060789999996,418.27081,26879.810789999996,433.46081,26879.810789999996,418.27081
28389.44385,-299.35701,28415.09092,-273.03765,28401.99975,-286.19732999999997
26654.50328,469.62694000000005,26664.50328,479.62694000000005,26659.00328,474.62694000000005
26238.147230000002,-307.70951,26273.04723,-297.70951,26273.04723,-302.70951
28084.13572,531.39098,28141.13572,560.39098,28112.13572,545.89098
27139.52149,-483.62804000000006,27160.78098,-461.36855,27145.6608,-461.53467
26756.38426,202.48322,26759.88426,232.48322000000002,26758.38426,202.48322
26888.2503,-947.08495,26913.811869999998,-923.8254699999999,26900.552219999998,-938.005
26708.26926,-1082.64447,26733.830830000003,-1059.38499,26720.52891,-1068.46495
26748.241869999998,-245.4614,26758.241869999998,-235.4614,26752.741869999998,-240.4614
27744.53607,282.63196,27758.72607,304.38196,27743.53607,282.63196
26643.79739,197.31927,26653.79739,207.31927,26648.29739,202.31927
27295.09937,-583.65828,27330.216139999997,-547.42156,27312.27394,-565.33868
26212.821219999998,523.13277,26238.46829,549.45214,26224.9124,536.29246
28306.9559,-246.1171,28315.9559,-235.1171,28310.9559,-240.6171
26888.47369,-1164.41324,26914.03527,-1141.15376,26900.73335,-1150.23372
26987.62193,306.25352999999996,26996.62193,366.15353,26991.62193,306.25352999999996
27588.584260000003,889.71184,27608.126510000002,910.5067300000001,27597.86433,900.04586
26233.61263,-243.8372,26243.61263,-233.8372,26238.11263,-238.8372
27300.38633,-12.0341,27336.23002,24.890079999999998,27317.94145,6.23765
28371.34884,-598.8032599999999,28428.34884,-569.8032599999999,28399.34884,-584.3032599999999
27353.196289999996,-88.31746,27376.163689999998,-62.768640000000005,27364.18,-87.29096
26157.44178,629.96929,26167.44178,639.96929,26161.94178,634.96929
26921.384260000003,199.48322,26962.384260000003,203.98322,26962.384260000003,202.48322
28176.927010000003,-510.35328,28185.927010000003,-450.45328,28180.927010000003,-450.45328
27314.678480000002,-170.519,27341.178480000002,-115.51899999999999,27341.178480000002,-115.51899999999999
27588.584260000003,936.89515,27608.126510000002,957.6900400000001,27597.86433,947.22917
26521.522080000002,332.54925,26542.272080000002,347.73925,26542.272080000002,332.54925
26336.62128,-270.6489,26345.62128,-240.7489,26340.62128,-240.7489
28276.22373,-365.32289,28301.54309,-338.67582000000004,28288.383410000002,-352.23172
28029.68545,299.5386,28058.58545,309.5386,28058.58545,304.5386
27536.261730000002,169.72256000000002,27561.581089999996,196.36963,27548.421410000003,183.27846
28207.927010000003,-518.1657799999999,28217.927010000003,-508.16578,28212.427010000003,-513.1657799999999
28775.607239999998,-632.52393,28800.926610000002,-605.87686,28787.76693,-618.96803
28022.79125,-486.34317000000004,28031.79125,-426.44317,28026.79125,-426.44317
27538.00373,841.86845,27557.545980000003,862.6633400000001,27547.265910000002,852.3293199999999
26985.67636,503.3207,26995.67636,513.3207,26990.17636,508.3207
27555.718539999998,1003.1601699999999,27578.718539999998,1026.79555,27554.718539999998,1026.97786
26428.50044,-468.15435,26487.40044,-458.15435,26487.40044,-463.15435
28482.4227,-273.55812000000003,28511.18595,-242.67663,28493.26376,-269.46499
27187.5762,-404.04534,27218.32717,-371.49093999999997,27202.53087,-387.7821
26741.43864,-1164.41324,26767.00021,-1141.15376,26753.69829,-1150.23372
26759.48426,195.98322,26818.38426,205.98322,26758.48426,200.98322
28756.75972,-650.3498900000001,28777.50972,-635.15989,28777.50972,-650.3498900000001
27316.113339999996,-325.12478,27370.113339999996,-259.12478,27370.113339999996,-259.12478
28820.65878,-815.55275,28824.15878,-755.55275,28821.15878,-755.55275
28299.064210000004,328.74509,28321.05534,345.77292,28299.388110000004,345.77292
26685.19078,286.31444,26694.19078,297.31444,26689.19078,291.81444
26986.30943,300.75352999999996,26995.30943,311.75352999999996,26990.30943,306.25352999999996
26463.12128,-242.1489,26522.12128,-237.6489,26462.12128,-240.6489
28209.03098,-567.84547,28234.67804,-541.5261,28221.12215,-554.68578
28145.4603,-567.84547,28171.107369999998,-541.5261,28157.55147,-554.68578
26202.147230000002,-307.70951,26237.04723,-297.70951,26237.04723,-302.70951
26465.57882,-999.06934,26491.14039,-975.80986,26477.83847,-984.8898199999999
28825.93693,-422.93800999999996,28853.93693,-364.93801,28839.43693,-393.93801
28304.14005,-333.80077,28333.04005,-323.80077,28303.14005,-328.80077
28304.04005,-450.30077,28332.04005,-392.30077,28317.54005,-421.30077
28319.48059,-567.84547,28345.127660000002,-541.5261,28331.571760000003,-554.68578
28053.79125,-349.25699,28063.79125,-339.25699,28058.29125,-344.25699
28060.070939999998,313.75987000000003,28085.390310000003,340.40693999999996,28072.230630000002,327.31577000000004
28142.45763,469.42635,28152.45763,479.42635,28146.95763,474.42635
28367.74418,-503.56743,28393.06355,-476.92035999999996,28379.90387,-490.01153
27697.22499,522.95509,27732.332619999997,560.09824,27717.079230000003,525.64467
28523.477039999998,-596.95911,28553.471339999996,-565.9648099999999,28537.974189999997,-581.46196
28304.4168,525.89098,28313.4168,536.89098,28308.4168,531.39098
26163.04723,-370.70951,26197.94723,-360.70951,26162.04723,-365.70951
26584.79739,202.50677,26588.29739,232.50677000000002,26585.29739,232.50677000000002
26420.68794,-500.15435,26429.68794,-489.15435,26424.68794,-494.65435
27373.20563,667.96735,27390.51813,679.96735,27389.70563,667.96735
26836.86507,412.05827999999997,26845.86507,471.95828,26840.86507,471.95828
28026.29125,-486.34317000000004,28029.79125,-426.34317000000004,28028.29125,-486.34317000000004
28564.877,-416.94015,28594.854410000004,-384.68617,28579.365710000002,-384.68616000000003
28307.0418,555.89098,28316.0418,566.89098,28311.0418,561.39098
27528.742830000003,-350.12096,27553.242830000003,-320.12096,27553.242830000003,-350.12096
26693.00328,288.81444,26722.00328,293.31444,26722.00328,291.81444
27558.56512,933.46056,27587.56512,963.46056,27557.56512,963.46056
26569.8025,-395.80077,26578.8025,-384.80077,26573.8025,-390.30077
27339.039630000003,942.72743,27370.75705,975.44486,27354.4788,959.18761
26693.741869999998,-242.1489,26752.741869999998,-237.6489,26692.741869999998,-240.6489
27183.515330000002,-355.61683,27217.792989999998,-319.74719,27200.229710000003,-337.65451
26884.3703,504.88027,26910.017369999998,531.19964,26896.9262,518.03995
27544.52753,-159.66138,27562.52753,-127.66138000000001,27543.52753,-127.66138000000001
26879.384260000003,199.48322,26920.384260000003,203.98322,26920.384260000003,202.48322
28151.33665,526.05228,28165.52665,547.80228,28150.33665,526.05228
27734.965969999997,314.10516,27803.965969999997,384.10516,27768.965969999997,349.10516
26660.00328,285.31444,26688.903280000002,295.31444,26688.903280000002,290.31444
26799.51364,220.01301,26813.70364,241.76301,26813.70364,241.76301
28330.21505,411.70915,28339.21505,471.60915,28334.21505,471.60915
28748.63897,687.53515,28805.63897,716.53515,28776.63897,702.03515
28825.48519,499.66625,28853.48519,557.66625,28838.98519,528.66625
26843.36507,288.95828,26872.36507,293.45828,26872.36507,291.95828
26588.1457,558.17749,26647.0457,568.17749,26647.0457,563.17749
26828.45651,504.88027,26854.103580000003,531.19964,26841.01241,518.03995
26174.05356,593.35596,26188.24356,615.10596,26173.05356,593.35596
26195.44178,584.25679,26204.44178,632.15679,26199.44178,632.15679
26163.04178,628.65679,26197.94178,638.65679,26162.04178,633.65679
28044.11263,453.41458,28064.86263,468.60458,28064.86263,453.41458
28192.63951,418.50442000000004,28213.38951,433.69442000000004,28213.38951,418.50442000000004
28024.49795,442.02133,28033.49795,453.02133,28028.49795,447.52133
26200.39767,-34.16969,26236.56373,6.75692,26216.96617,-18.19441
28372.2293,559.89098,28431.2293,564.39098,28371.2293,561.39098
28518.82464,305.62414,28550.07863,336.60154,28550.07863,321.11284
26908.74527,231.50221000000002,26934.064639999997,258.14928,26920.904960000003,244.59337999999997
28376.41984,-276.41913999999997,28390.609839999997,-254.66914,28375.41984,-276.41913999999997
27588.82127,316.13395,27657.82127,386.13395,27622.82127,351.13395
27589.020160000004,240.45272000000003,27658.020160000004,310.45272,27623.020160000004,275.45272
28825.15878,-759.05275,28860.05878,-749.05275,28824.15878,-754.05275
28483.04315,204.39543,28511.8064,235.27691000000002,28493.88418,231.18377
27040.932289999997,-439.724,27055.932289999997,-423.724,27039.932289999997,-439.724
26577.715,-516.80077,26606.615,-506.80077,26576.715,-511.80077
28030.29125,-404.44449,28058.29125,-346.44449,28043.79125,-375.44449
28819.84003,499.55059000000006,28823.34003,559.55059,28820.34003,559.55059
27342.22848,-170.519,27429.22848,-115.51899999999999,27429.22848,-170.519
28303.71505,351.70915,28331.71505,409.70915,28317.21505,380.70915
27538.92677,-709.2409299999999,27598.02827,-680.25465,27567.97752,-694.74779
26131.99762,-187.1238,26166.99762,-172.1238,26130.99762,-187.1238
28836.40045,-651.4424700000001,28857.15045,-636.25247,28857.15045,-651.4424700000001
27686.752610000003,882.80666,27713.765689999997,960.32666,27685.752610000003,882.80666
26713.98663,-298.12969,26739.6337,-271.81032000000005,26726.542530000002,-284.97001
28338.04005,-390.30077,28366.04005,-332.30077,28351.54005,-361.30077
26804.86507,469.77078,26814.86507,479.77078,26809.36507,474.77078
28138.536539999997,-1122.33515,28161.23556,-1106.76235,28137.536539999997,-1107.33975
27612.087860000003,169.03635,27637.40723,195.68341999999998,27624.24755,182.12752
26409.25268,-276.35506000000004,26423.44268,-254.60506,26408.25268,-276.35506000000004
26579.56292,-575.40698,26588.56292,-564.40698,26583.56292,-569.90698
26878.49338,558.17749,26937.39338,568.17749,26937.39338,563.17749
28194.952839999998,199.40498,28253.952839999998,203.90498,28253.952839999998,202.40498
28055.03937,203.40498,28130.03937,261.40497999999997,28092.03937,232.40498
28817.13897,623.53515,28826.13897,683.43515,28821.13897,623.53515
26569.8025,-515.80077,26578.8025,-504.80077,26573.8025,-510.30077
26542.75177,302.80944,26568.07114,329.45651000000004,26554.91146,316.36534
28670.65385,701.06846,28680.65385,711.06846,28675.15385,706.06846
26188.56378,21.48629,26229.54671,63.46921,26208.75035,42.705709999999996
28177.148339999996,-581.88346,28191.33834,-560.13346,28191.33834,-560.13346
